feature,departamento,mean,std
t2m_max_mar,Villa Constitucion,27.905702087286528,1.8413274444299688
t2m_min_sep,Arrecifes,7.256401960784314,1.0058851665133188
t2m_min_sep,Baradero,7.454454545454546,0.9983078732778203
t2m_min_sep,Belgrano,8.05436274509804,1.1402352506032085
t2m_min_sep,Capitan Sarmiento,7.256401960784314,1.0058851665133188
t2m_min_sep,Carmen De Areco,6.8988958333333334,1.013334526872175
t2m_min_sep,Caseros,7.931614583333333,1.085384140277923
t2m_min_sep,Chacabuco,6.953872549019608,0.9676270847714035
t2m_min_sep,Colon,7.17475,1.0470024288517699
t2m_min_sep,General Arenales,7.136949494949494,0.9780660130286457
t2m_min_sep,General Lopez,7.302686274509804,1.0172493410300663
t2m_min_sep,General San Martin,7.034090909090909,1.1789794941928688
t2m_min_sep,Iriondo,7.857127450980393,1.046615684323248
t2m_min_sep,Juarez Celman,7.04721505376344,1.1412717615413763
t2m_min_sep,Junin,7.2018571428571425,0.9807163024645311
t2m_min_sep,Leandro N. Alem,7.1251875,0.9953644635622576
t2m_min_sep,Marcos Juarez,7.720352941176471,1.092739759239163
t2m_min_sep,Pergamino,7.237585858585859,1.0052967708257396
t2m_min_sep,Ramallo,7.835696078431372,0.9947697240178448
t2m_min_sep,Rojas,7.2384141414141405,0.9990442551867001
t2m_min_sep,Rosario,8.558236559139786,1.0273968622420466
t2m_min_sep,Salto,6.8632626262626255,0.9773447722641454
t2m_min_sep,San Lorenzo,9.151565656565657,1.0330678808396663
t2m_min_sep,San Nicolas,7.851838095238095,0.9846733786176796
t2m_min_sep,San Pedro,8.009647058823528,1.0022267159561615
t2m_min_sep,Union,6.880454545454546,1.1213798971523314
t2m_min_sep,Villa Constitucion,7.699686274509804,0.9956469934825383
t2m_min_oct,Arrecifes,10.532846299810247,1.0576318598710688
t2m_min_oct,Baradero,10.75720430107527,1.0531413376524985
t2m_min_oct,Belgrano,11.576850094876662,1.1340710075481526
t2m_min_oct,Capitan Sarmiento,10.532846299810247,1.0576318598710688
t2m_min_oct,Carmen De Areco,10.134183467741936,1.0153275714937025
t2m_min_oct,Caseros,11.340836693548386,1.091763278779875
t2m_min_oct,Chacabuco,10.081185958254268,1.0379743872065228
t2m_min_oct,Colon,10.524647177419356,1.0129915086409487
t2m_min_oct,General Arenales,10.404183773216031,0.9800359733890546
t2m_min_oct,General Lopez,10.635901328273246,0.9752512256049393
t2m_min_oct,General San Martin,10.80644183773216,1.0943508940572657
t2m_min_oct,Iriondo,11.322628083491463,1.0786432665704868
t2m_min_oct,Juarez Celman,10.604120707596255,0.9981594150714527
t2m_min_oct,Junin,10.42778801843318,0.9831630985211935
t2m_min_oct,Leandro N. Alem,10.444727822580646,1.0175924008722157
t2m_min_oct,Marcos Juarez,11.277789373814041,1.0438868088735427
t2m_min_oct,Pergamino,10.537478005865102,1.041773152410424
t2m_min_oct,Ramallo,11.196356736242885,1.061484665877879
