feature,departamento,mean,std
t2m_sep,Juan Martin De Pueyrredon,13.350319444444445,1.1246106507323947
t2m_sep,Juarez Celman,13.890559139784946,1.0184477491173511
t2m_sep,Junin,13.194516516516517,0.865914415649592
t2m_sep,La Caldera,9.564253333333333,1.0283052052699073
t2m_sep,La Candelaria,17.21651515151515,1.4854633585249422
t2m_sep,La Capital,14.759401960784313,0.9326459907001705
t2m_sep,La Cocha,15.07929411764706,1.6006527092371523
t2m_sep,La Paz,16.424545454545456,1.1597417151933422
t2m_sep,La Plata,12.909066666666666,0.8204186037506201
t2m_sep,La Vina,12.428543209876544,1.3133788686240824
t2m_sep,Laishi,19.42977192982456,1.9598616921868817
