feature,departamento,mean,std
t2m_sep,Guatrache,11.351190476190476,0.8556325507510575
t2m_sep,Hipolito Yrigoyen,10.357171717171717,0.8202246225256268
t2m_sep,Independencia,18.918916666666668,1.6857273129058281
t2m_sep,Iriondo,14.421970588235293,0.9813314234982485
t2m_sep,Ischilin,14.333466666666668,1.215748024575512
t2m_sep,Ituzaingo,18.345245614035086,1.4455538297116062
t2m_sep,Jimenez,20.897416666666665,1.501197150877415
t2m_sep,Juan Bautista Alberdi,16.744395833333332,1.5577931742086657
t2m_sep,Juan F. Ibarra,19.701166666666666,1.4487730142826312
t2m_sep,Juarez Celman,13.785823529411765,1.0251065058743016
t2m_sep,Junin,13.082038888888889,0.8636486676078943
t2m_sep,La Candelaria,17.07327380952381,1.4437889938897341
t2m_sep,La Capital,14.782947916666666,0.9574141252538858
t2m_sep,La Cocha,14.916,1.533354318696976
t2m_sep,La Paz,16.443729166666667,1.1729670598811832
t2m_sep,Laishi,19.624263157894735,2.007922935104916
t2m_sep,Laprida,10.005271604938272,0.7769298719688807
t2m_sep,Las Colonias,15.75203125,1.2172462763138034
t2m_sep,Las Flores,11.494246913580248,0.683771407999945
t2m_sep,Leales,20.29301282051282,1.493582974612151
t2m_sep,Leandro N. Alem,13.478810897435896,0.8702318972821548
t2m_sep,Libertador General San Martin,19.762134680134682,1.7169729611955518
t2m_sep,Lincoln,12.781989583333333,0.8526684047683153
t2m_sep,Loberia,10.14648888888889,0.5904587782714417
t2m_sep,Lobos,12.53769696969697,0.8281912493988379
t2m_sep,Lujan,12.93761616161616,0.8147116698614406
t2m_sep,Lules,14.041717948717949,1.4864602114129932
t2m_sep,Magdalena,13.021153846153847,0.7715099146693121
t2m_sep,Maipu,20.304866666666666,1.5850180973852332
t2m_sep,Mar Chiquita,10.39007843137255,0.6586064784558778
t2m_sep,Maraco,11.402980392156863,0.8328803615007255
t2m_sep,Marcos Juarez,14.362757575757575,0.9954410812993324
t2m_sep,Marcos Paz,12.586478260869564,0.7963070053240462
t2m_sep,Mayor Luis J. Fontana,,
t2m_sep,Mercedes,12.950655172413793,0.7759756029140387
t2m_sep,Metan,17.92988888888889,1.545679694836344
t2m_sep,Mitre,19.85930952380952,1.4902097051091383
t2m_sep,Monte,12.034566666666667,0.7739425273443653
t2m_sep,Monteros,13.981361111111111,1.5293032972291094
t2m_sep,Moreno,20.670123456790126,1.6559823669220703
t2m_sep,Navarro,12.38652688172043,0.7252551314777216
t2m_sep,Necochea,10.326461538461539,0.6739287603427339
t2m_sep,Nogoya,14.70028125,1.0151299053807783
t2m_sep,O'Higgins,18.991777777777777,1.7111582774433702
t2m_sep,Obera,17.73731884057971,1.456469244919568
t2m_sep,Olavarria,10.493676470588234,0.7848746430406421
t2m_sep,Oran,22.875614583333334,1.5786556894175143
t2m_sep,Parana,16.136935483870968,1.1021105053801528
t2m_sep,Pehuajo,12.352460784313724,0.7969933737550571
t2m_sep,Pellegrini,19.541148809523808,1.4898993999262078
t2m_sep,Pergamino,13.557141414141414,0.9095724080512864
t2m_sep,Pilagas,21.755133333333333,2.1402470191368037
t2m_sep,Pilar,13.149482758620689,0.7714651829227028
t2m_sep,Pilcomayo,21.865491228070177,2.2030634601587584
t2m_sep,Pirane,21.27888888888889,1.9975344867926377
t2m_sep,Pocho,15.277227272727272,1.0021235040233394
